id,date,user,pc,activity
{X4I2-V1TC89GH-8981GVOV},01/06/2010 9:18,KJB0354,PC-7568,Logon
{X7L9-J3FQ29YT-2838NYKD},01/06/2010 9:18,WKG0150,PC-1881,Logon
{X2B4-Y2FX64PZ-5229JFNJ},01/06/2010 9:18,NHM1805,PC-1534,Logoff
{F0F1-V6WZ63YN-6880XSVF},01/06/2010 9:19,AGS2462,PC-1595,Logon
{U5F9-C3WE55JQ-2747HEKR},01/06/2010 9:19,AWH2466,PC-1685,Logon
{L5G1-C4PT47RD-5569PPLK},01/06/2010 9:19,DWD2621,PC-3113,Logon
{G7J1-O2BH85EZ-6524KHXH},01/06/2010 9:19,KBO2485,PC-0584,Logon
{X6T0-K7FC81RM-5017EMGB},01/06/2010 9:19,RIJ2470,PC-0385,Logon
{D3P1-I0ZG96LT-1904HDLV},01/06/2010 9:19,XHR2377,PC-4953,Logon
{D7L7-K1YM40UF-9449GNMO},01/06/2010 9:19,ZHM1979,PC-7832,Logon
{H6Y5-F0TP82LQ-7334NNYP},01/06/2010 9:20,BWJ0136,PC-4366,Logon
{C3O4-K3ZM65ZU-3446LREH},01/06/2010 9:20,GAF2480,PC-7235,Logon
{N8J7-Y8IN67TR-8332OJBC},01/06/2010 9:20,KNH1985,PC-9709,Logon
{Z2Q3-C0AO81LQ-0174VXAF},01/06/2010 9:20,KJB0354,PC-6335,Logon
{X9X7-A1CG52YS-6022BPNK},01/06/2010 9:20,CBM2858,PC-4823,Logoff
{T5C2-E9CY24QN-7558UIXR},01/06/2010 9:21,BOR2387,PC-2983,Logon
{H5M3-F5TQ76UN-3821XUTP},01/06/2010 9:22,AAR0641,PC-7709,Logon
{R2Q7-X3JY21RW-8230JBOC},01/06/2010 9:22,CJS1986,PC-0075,Logon
{P1H6-O6OC30IZ-9107QRWU},01/06/2010 9:22,GYS2461,PC-2488,Logon
{W8N9-V0RQ36NP-9336EKLN},01/06/2010 9:22,RRA0643,PC-5234,Logon
{A4A9-I1EN30FM-6384GOGZ},01/06/2010 9:22,ZSL2618,PC-9160,Logon
{F8R4-I2TE18OX-6670EUJW},01/06/2010 9:23,ABB0167,PC-6896,Logon
{J1H3-I7QK30AN-0926JNAK},01/06/2010 9:23,ACH1910,PC-0328,Logon
{V9B1-V6KV23KN-3806JPKS},01/06/2010 9:23,JDM0165,PC-2159,Logon
{H8A5-W4JA19KV-8067HKNY},01/06/2010 9:23,HBM0676,PC-3243,Logon
{O1M0-L6PN02OE-5710FMNC},01/06/2010 9:23,BAR3420,PC-4945,Logoff
{K0B4-G5FG84MJ-1219EWEE},01/06/2010 9:23,DDC0980,PC-2031,Logon
{C6W1-F3CM77TZ-2107CONZ},01/06/2010 9:24,IJC2459,PC-0222,Logon
{V0V6-U9ET16GQ-5352ZLLV},01/06/2010 9:24,WJC0470,PC-3020,Logon
{K5F4-K9JI26PE-1865HOVB},01/06/2010 9:24,XBK2623,PC-4653,Logon
{Y3G4-B1ZT49JT-0176ODJU},01/06/2010 9:24,CSB3932,PC-9581,Logoff
{P6O3-H6EK25UE-2813MSVN},01/06/2010 9:24,CDM0538,PC-7330,Logoff
{C1N8-X8XB68LW-0923NNRC},01/06/2010 9:25,GUC0473,PC-5533,Logon
{N8C2-Z9OR70LN-2656WMDO},01/06/2010 9:25,HMG0642,PC-5368,Logon
{T2L8-O4XF37XA-5619QOOE},01/06/2010 9:25,SEM1983,PC-0371,Logon
{T7H2-V9QP99OK-0603CDAE},01/06/2010 9:25,BAG2641,PC-1054,Logoff
{T6N1-Y2KW97KF-7951RIQT},01/06/2010 9:26,ANH2482,PC-4788,Logon
{C6R8-D4SJ83TU-8208BSLM},01/06/2010 9:26,DAT1981,PC-9546,Logon
{F0U8-U9OD70HQ-0400URWV},01/06/2010 9:26,KEC2465,PC-8017,Logon
{S6W1-I1HT89NV-2127RPLD},01/06/2010 9:26,AEK3566,PC-5280,Logoff
{P0G2-D2IZ17UW-2007HXTD},01/06/2010 9:26,ISR1364,PC-4952,Logoff
{Y2O7-V6ZO72FL-3671FHPY},01/06/2010 9:26,TKP0210,PC-2725,Logoff
{S9Y9-V4ZH30YK-2944XONA},01/06/2010 9:27,KQW0164,PC-9079,Logon
{G1O7-T5LZ90RM-4892MATF},01/06/2010 9:27,PIM3569,PC-4200,Logon
{J2D7-X4SA13QS-9360ZRMZ},01/06/2010 9:27,DDC0980,PC-2031,Logoff
{C9Y5-J2VG85IK-0348CCOK},01/06/2010 9:28,CMA2616,PC-9467,Logon
{B9R8-Q2IO12GO-7787VALD},01/06/2010 9:28,HUM2481,PC-4666,Logon
{L1X0-K1QV52MP-4568HPRP},01/06/2010 9:28,MBH0476,PC-2538,Logon
{R4A3-A2KW29FN-8039YWPS},01/06/2010 9:28,GFJ2582,PC-8836,Logoff
{E3D5-Q9NL26DI-6949TIFD},01/06/2010 9:29,LMH1987,PC-2589,Logon
{M3E7-E2JR73WE-1085FLVI},01/06/2010 9:29,NJL2478,PC-8148,Logon
{J3S3-Z3TW89TX-0942PRMY},01/06/2010 9:29,RJB2622,PC-8253,Logon
{M0Z5-E6MG72SS-0230OAWN},01/06/2010 9:29,RPF2614,PC-9781,Logon
{V8F2-H8QC01UN-9666KOGK},01/06/2010 9:29,WNR0091,PC-8095,Logon
{V2E2-D6WQ71HW-7991SOZM},01/06/2010 9:29,XAH2479,PC-0990,Logon
{W7N4-D7WK41WT-7101CLYZ},01/06/2010 9:29,BUS2399,PC-3185,Logoff
{Q1J0-T4XF74NM-9448KNVB},01/06/2010 9:30,APP2488,PC-1629,Logon
{U8E0-T9ZJ28FJ-6422KJBL},01/06/2010 9:30,BDV2474,PC-4070,Logon
{O2A0-Y8IO24FZ-4196ZIXH},01/06/2010 9:30,HKW2615,PC-1725,Logon
{N0M4-R0ZL32AF-8529CNDT},01/06/2010 9:30,HVR0633,PC-6141,Logon
{L1Y5-T3VW44IH-9778HIXD},01/06/2010 9:30,RME2477,PC-5432,Logon
{O8K3-K0ZI52TB-7006FCUQ},01/06/2010 9:30,TSD2948,PC-5629,Logon
{D9D2-K8ML48YS-4811HRVI},01/06/2010 9:32,HDK0634,PC-9938,Logon
{F4G1-M9HL78AH-3626FUHM},01/06/2010 9:32,SME1984,PC-6435,Logon
{G6V3-P1VU50CZ-8339BDTE},01/06/2010 9:32,TAF0640,PC-9132,Logon
{A4I5-F5GY88LX-7219ATDG},01/06/2010 9:32,UMB0055,PC-1021,Logon
{F0F7-V7BW48JR-3911FDTH},01/06/2010 9:32,YDM1720,PC-1224,Logon
{U4K3-F2BQ89DC-5005USGE},01/06/2010 9:33,OAP2825,PC-1213,Logon
{N7B2-E0MA66KW-5586JWVT},01/06/2010 9:34,DAB0166,PC-8640,Logon
{W9Z9-P0JD12NG-2058QOXD},01/06/2010 9:34,RJG2239,PC-5468,Logon
{G5P5-J8NT69WC-4009VIOQ},01/06/2010 9:35,KCH2475,PC-4356,Logon
{D3U1-Q1EL72ST-7388ANWT},01/06/2010 9:36,HSK0639,PC-3216,Logon
{C3V2-U9FU06HP-1101XIVE},01/06/2010 9:36,IHD1978,PC-6087,Logon
{E4X7-O7IK48XG-7167BDSB},01/06/2010 9:36,RRH0638,PC-3306,Logon
{M8A7-C3YV96MZ-6218ZPBR},01/06/2010 9:36,LUG2205,PC-3533,Logon
{A2E7-V0DG38NP-3557TJCD},01/06/2010 9:36,ASC0177,PC-3129,Logon
{Z9F5-D2RX76AI-9371FOHS},01/06/2010 9:37,ADM0923,PC-2909,Logon
{A1D2-A5FO02FK-7001ICYZ},01/06/2010 9:38,ICH2378,PC-1546,Logon
{D2F1-M7VY13IQ-3211JHXO},01/06/2010 9:38,VYP0637,PC-4456,Logon
{Z7F2-E1EP11UB-4281KDIL},01/06/2010 9:39,FNR0635,PC-9698,Logon
{Q9G5-Z5AP42IJ-2815WJLA},01/06/2010 9:39,ORM1484,PC-3416,Logoff
{R0Z3-M4KU20JZ-0701MENS},01/06/2010 9:39,CAG0888,PC-1638,Logoff
{G0N9-V9AM28UQ-0092LSKF},01/06/2010 9:40,SRN2617,PC-9483,Logon
{H2U0-C6AH74MV-4862JBLV},01/06/2010 9:41,PTS2487,PC-3736,Logon
{Z9D2-U8RV47EA-0081YXQN},01/06/2010 9:41,WBB2321,PC-3292,Logon
{B0M4-B4PO38VL-9174ANRO},01/06/2010 9:42,BHW2476,PC-6026,Logon
{J3M9-I9CI32TV-4871LWAG},01/06/2010 9:42,SAB3286,PC-4197,Logon
{O0Z6-R6SF39VB-5989XOCA},01/06/2010 9:42,PAF1373,PC-4607,Logon
{Z6I5-I7BT44QD-8612BDQQ},01/06/2010 9:42,SIW2528,PC-9336,Logon
{T7Q2-K5NX62FL-8009LFSR},01/06/2010 9:43,ATD0146,PC-6286,Logon
{Q9Z9-J7ER80XZ-0932PQFH},01/06/2010 9:43,QRJ1597,PC-5898,Logon
{Q0K3-B9RT98ZV-6738UUKA},01/06/2010 9:45,PMH3484,PC-5829,Logon
{C4H0-G6SQ45SO-3038RAMT},01/06/2010 9:46,LIC0203,PC-1514,Logon
{Z3A9-Z8QS96MG-4944BJOY},01/06/2010 9:46,ETG2821,PC-3891,Logon
{R1X2-K4KC83ZS-5176EEZO},01/06/2010 9:46,MMR1864,PC-5886,Logon
{W9Y9-L4YB54KT-0108MUSW},01/06/2010 9:46,PAF1373,PC-4607,Logoff
{F3K7-O6JZ18GZ-4386LIZP},01/06/2010 9:47,HNB2571,PC-7315,Logon
{I9L5-N0BO71KP-7699ZPXH},01/06/2010 9:48,SAB3286,PC-4197,Logoff
{F4I3-T3JP84TW-7875TDQO},01/06/2010 9:48,GBC0907,PC-1894,Logoff
{C1D6-A2OF78GG-9366YKEY},01/06/2010 9:49,HDN1139,PC-1661,Logoff
{I5P6-O1UU50TD-4917FPEC},01/06/2010 9:50,JPC2507,PC-0747,Logon
{O9D5-M9RP41BM-8527IEYL},01/06/2010 9:52,KJB0354,PC-6335,Logoff
{M4T7-J9WN36ZX-4382FZMH},01/06/2010 9:55,LUG2205,PC-3533,Logoff
{R3K3-J5UR35TW-7459XFRM},01/06/2010 9:56,KBC1485,PC-3952,Logon
{N3J0-X1GD74KR-8953TTDV},01/06/2010 9:57,HDN2609,PC-2664,Logoff
{V2I1-X1QU79TH-7290EYKF},01/06/2010 9:57,GTC0747,PC-7517,Logon
{U0E2-F5HD82XH-4445BLRH},01/06/2010 9:58,FGC0114,PC-5400,Logon
{S4D6-Z9XW58AJ-2023NSNL},01/06/2010 9:59,SIW2528,PC-9336,Logoff
{U0I7-W9ON21XS-1533UCEE},01/06/2010 9:59,HAF0394,PC-8061,Logon
{F3I4-X3IJ47GP-2042WNXJ},01/06/2010 10:00,DBF3635,PC-4547,Logon
{I7Y1-Q4UT88AU-1627HKKR},01/06/2010 10:00,MTS0465,PC-4924,Logon
{V1J6-F1XZ08WN-8861GDPP},01/06/2010 10:01,MTS0465,PC-4924,Logoff
{A6M2-E0LD87QJ-2747YKDG},01/06/2010 10:01,YCL0650,PC-3960,Logoff
{E1X6-R6GD35LE-0595NWTX},01/06/2010 10:01,KOE0908,PC-4924,Logon
{N4A6-Y7IV48VU-1397MSRE},01/06/2010 10:02,HBM0676,PC-3243,Logoff
{O5M5-V4TM73VQ-2332UJPT},01/06/2010 10:03,KAG2599,PC-8137,Logon
{E7N3-B1DW18FL-0003PDDH},01/06/2010 10:04,TDV3188,PC-2725,Logon
{H5W5-S8AR32JM-3302JZVW},01/06/2010 10:04,ELW1413,PC-7631,Logon
{Q2G1-X9CB92XO-5338HCDH},01/06/2010 10:05,MMR1864,PC-5886,Logoff
{C3X3-J2UV54TU-5575RZPG},01/06/2010 10:05,MBS1375,PC-9336,Logon
{M5A9-A7OM47DO-8775VFID},01/06/2010 10:07,DBF3635,PC-4547,Logoff
{V0A6-Z6PP77DR-3308EWOB},01/06/2010 10:07,NIW3071,PC-1360,Logon
{W2L3-O4ZF76RO-5500TDNA},01/06/2010 10:08,CSM1212,PC-9918,Logon
{Q8E4-Z4HR45QC-5009QEBU},01/06/2010 10:09,TSD2948,PC-5629,Logoff
{Y4Y2-E2EH17ZR-0714SKUZ},01/06/2010 10:09,RJG3325,PC-3505,Logon
{N1M1-K8MP78RI-9503EIYQ},01/06/2010 10:09,WJM3209,PC-2341,Logon
{Q0R7-E0YA03GC-1704WMDE},01/06/2010 10:10,WFH2830,PC-7830,Logon
{N8D6-Z2PF73JU-4634LYZY},01/06/2010 10:11,AKL1305,PC-4874,Logon
{B6B3-U2LK91NO-5010KAOI},01/06/2010 10:12,RJG3325,PC-3505,Logoff
{Z8S4-F5GD73PR-6588LBEZ},01/06/2010 10:12,SRB2276,PC-5164,Logon
{K5G8-O1ZL50IV-3611YZXW},01/06/2010 10:13,CAV1868,PC-6976,Logon
{V7I2-N1DM58BX-9240EXXY},01/06/2010 10:13,NJM0440,PC-3458,Logon
{A8W3-W2NG60TD-0235YSFQ},01/06/2010 10:13,OAP2825,PC-1213,Logoff
{B6C6-A4ZT60NF-3501XHYI},01/06/2010 10:13,GTC0747,PC-7517,Logoff
{T5W4-I1UD94VG-8905EAMO},01/06/2010 10:14,CNH3475,PC-3668,Logoff
{J8L1-W8JZ16YG-2855QPPP},01/06/2010 10:15,ATD0146,PC-6286,Logoff
{P3Q4-G6HU33KV-3799JNPM},01/06/2010 10:16,VTL0314,PC-2844,Logon
{E6Z6-K0FN54DE-2100AYCV},01/06/2010 10:16,EYD2871,PC-9862,Logon
{I2F6-E9NF13CF-1077VOJN},01/06/2010 10:16,SRR2711,PC-6931,Logon
{X5T7-N9MC56EU-4319SCIB},01/06/2010 10:17,SAB1954,PC-5091,Logon
{Y1K1-Z5HA92UT-9072OWDZ},01/06/2010 10:17,NIW3071,PC-1360,Logoff
{Q5W2-U5IK53QJ-2817IPFJ},01/06/2010 10:17,VKA1118,PC-4945,Logon
{G6Z4-W3CZ23OT-6016ZMOS},01/06/2010 10:18,LKS1416,PC-4838,Logon
{U4W7-F3LH59WM-7407PPJH},01/06/2010 10:19,SMS2452,PC-5175,Logon
{Q6K1-O5LK66HE-8599FOAB},01/06/2010 10:20,KAG2599,PC-8137,Logoff
{Q8Y3-O2VK78VE-5744VTVF},01/06/2010 10:21,VRJ0636,PC-5682,Logon
{Y0Z1-Y9LM85YW-8057KPUD},01/06/2010 10:22,RJG2239,PC-5468,Logoff
{A7U9-S5JQ59MU-8314IKIX},01/06/2010 10:22,NCR2854,PC-9851,Logon
{X2J6-M4HR52KY-0914TFRA},01/06/2010 10:22,WBS3870,PC-0057,Logon
{H8F6-W1BE71NY-9014KKCQ},01/06/2010 10:23,LDN2514,PC-5415,Logon
{H5B3-V4PV80AU-4100CGTZ},01/06/2010 10:23,LKH2512,PC-6591,Logon
{O3I6-Y4PJ71LV-8111LDED},01/06/2010 10:25,LAR0625,PC-1337,Logon
{H5N7-V8FN87CK-5712CJEV},01/06/2010 10:25,ISJ1479,PC-0043,Logon
{C5B1-E0KA71LK-0131ZMNE},01/06/2010 10:25,MJA2380,PC-2940,Logon
{G4R7-E0NI69FB-9605CNPH},01/06/2010 10:26,CTH0737,PC-7446,Logon
{L4S3-R1SZ30HL-1776XUDS},01/06/2010 10:27,ADM0923,PC-2909,Logoff
{G7G7-G5NW43FC-0316TIIO},01/06/2010 10:27,HAF0394,PC-8061,Logoff
{L6H2-T4OG42PG-7963VWDE},01/06/2010 10:27,OAP2825,PC-0824,Logon
{L7D6-P2OC83GB-0598BFDW},01/06/2010 10:27,JCR1148,PC-2914,Logon
{D6O7-L0EK10NU-1620MUHG},01/06/2010 10:28,CGW0692,PC-6774,Logon
{E5I1-T0QA74QE-3408RYBQ},01/06/2010 10:28,DTG1294,PC-0327,Logon
{Y4C7-L3AJ62WB-4085UPIW},01/06/2010 10:29,SMS2452,PC-5175,Logoff
{G9O7-I0RC48GP-3163EQJV},01/06/2010 10:29,PMH3484,PC-5829,Logoff
{A9C0-C6HG23GG-6804HMGD},01/06/2010 10:29,AKL1305,PC-4874,Logoff
{S2N1-M1PS84NS-0317VETS},01/06/2010 10:30,ASC0177,PC-3129,Logoff
{K8D0-R4RB42VV-5242URED},01/06/2010 10:30,HNC0074,PC-7789,Logon
{V2J5-Y7EL99NO-8297SIVV},01/06/2010 10:31,SRM3245,PC-0647,Logon
{U9M9-Z6XN62TE-5057LRZB},01/06/2010 10:31,APA1788,PC-5022,Logon
{I4E2-T3XZ52EB-2864ESTB},01/06/2010 10:32,KCG0979,PC-3677,Logon
{Z9C9-E5DF74UM-6020APJP},01/06/2010 10:33,LLH3157,PC-5288,Logon
{Q0K0-F0KX97QU-5917PMZB},01/06/2010 10:34,LDN2514,PC-5415,Logoff
{E4Y3-L4MG57OZ-2356HJNQ},01/06/2010 10:34,MLM2021,PC-8789,Logon
{R7S7-H1MH43BH-3900WIMG},01/06/2010 10:36,LIC0203,PC-1514,Logoff
{N2P5-I2ZJ94FV-4300PTUK},01/06/2010 10:36,CIH0995,PC-7127,Logon
{R9Z1-A6PN52CH-1881BVGU},01/06/2010 10:36,GNE1365,PC-5750,Logon
{G7W3-S3CD59BH-1011FTAL},01/06/2010 10:36,DER2162,PC-4607,Logon
{Y4H4-D7MJ11HV-2489RSPS},01/06/2010 10:36,CAM1323,PC-4428,Logon
{Q6H2-F0IM41HK-6311KPRV},01/06/2010 10:37,EBD2562,PC-5606,Logon
{D5J2-J7XY18FL-2706YIHV},01/06/2010 10:37,FCS2824,PC-9958,Logon
{I9W0-L6PO10ZS-8156KFSN},01/06/2010 10:38,OJV2346,PC-2005,Logon
{S7W6-T5DG55KI-6910IDHS},01/06/2010 10:38,BHD2088,PC-2909,Logon
{V9S5-X0JS91WR-5212DVXH},01/06/2010 10:38,NMR2725,PC-4026,Logon
{R8M0-O0CP74UM-6015TJWJ},01/06/2010 10:39,BAG2641,PC-8722,Logon
{N2O0-U5XO94DG-6396NQLC},01/06/2010 10:39,CAR0992,PC-1887,Logon
{C9G5-D5OX93ZC-1318GBOP},01/06/2010 10:39,AFB0904,PC-3166,Logon
{E1E7-C7EX96YM-9708MKAN},01/06/2010 10:40,GKK2422,PC-2775,Logon
{K6Y9-I7YH60KA-9062FSGO},01/06/2010 10:40,NNF3968,PC-8879,Logon
{L0T5-H0KU75LW-6617EAKB},01/06/2010 10:40,TNH3028,PC-1776,Logon
{T9X6-H6MW47IL-1908IOGX},01/06/2010 10:40,AMS0712,PC-3460,Logon
{G7T0-D3DL32RE-0425ITWP},01/06/2010 10:41,REB0123,PC-8403,Logon
{X4J7-Q7OZ07PG-8969TBGP},01/06/2010 10:42,VKA1118,PC-4945,Logoff
{M4P1-C8IW70NI-9107RJAB},01/06/2010 10:42,NJM0440,PC-3458,Logoff
{D1Q2-H6RD95NQ-9833DERS},01/06/2010 10:42,WAL0050,PC-9006,Logon
{B0Y8-C6DQ72NT-1353FIYL},01/06/2010 10:42,TKS3035,PC-3025,Logon
{R0J4-V5PR22EL-9010LUXD},01/06/2010 10:42,WZR3948,PC-8373,Logon
{K1Q8-M6VZ02TN-5002NDYF},01/06/2010 10:43,HNB2571,PC-7315,Logoff
{O6H4-K8VW36RW-3916GYKW},01/06/2010 10:43,JLC0216,PC-3253,Logon
{I2S8-A4AK20MN-7554VPLH},01/06/2010 10:44,STR1769,PC-9691,Logon
{W0H1-M6TB83GU-5768HTSU},01/06/2010 10:44,LKS1416,PC-4838,Logoff
{A0W6-A8PB61BQ-5915CUGD},01/06/2010 10:44,DHL2219,PC-8257,Logon
{J2T4-U8EB91QY-7612PPUG},01/06/2010 10:45,HNM3405,PC-3235,Logon
{X1G6-T1IC87SI-5224NQAO},01/06/2010 10:45,WAL0050,PC-9006,Logoff
{O5Y6-Y1HC56TX-3883QMWF},01/06/2010 10:45,MDE2114,PC-9006,Logon
{H1E8-Q5CG48BD-1224NCPN},01/06/2010 10:45,RRH3057,PC-7121,Logon
{D5U9-M7NE32UT-7973PRDJ},01/06/2010 10:45,TDV3188,PC-2725,Logoff
{D3G5-T3OR15TT-5850GEJO},01/06/2010 10:46,MBS1375,PC-9336,Logoff
{R7Z5-R4GU24OW-1127FKEO},01/06/2010 10:46,CAM3050,PC-9239,Logon
{Q5N3-D0XZ89SH-1908TQLX},01/06/2010 10:47,QCN2206,PC-8386,Logon
{W4L8-V6AR86AK-4212RQFG},01/06/2010 10:47,PPG2889,PC-9924,Logon
{N6B8-B9ZG39PH-7817ISSZ},01/06/2010 10:47,HLZ2414,PC-3770,Logon
{Y9P6-P4LS82EF-7371DAQS},01/06/2010 10:47,NCR2854,PC-9851,Logoff
{F8B4-V1RI01HT-6312EICG},01/06/2010 10:48,JDB1620,PC-0938,Logon
{O1H9-X4CV60BV-6173STME},01/06/2010 10:49,CSM1212,PC-9918,Logoff
{H0A6-V5KM74UV-2426PSFW},01/06/2010 10:50,WAA1816,PC-2292,Logon
{G4N8-G2GU55MF-2878HPMO},01/06/2010 10:50,RIE2876,PC-5807,Logon
{O2M8-W9RZ99JQ-5973YGTZ},01/06/2010 10:50,SGF2611,PC-6213,Logon
{Z2E5-C6PK37RE-4377IKIF},01/06/2010 10:51,JME0387,PC-0490,Logon
{J9E3-C0IN46AM-7202IDSV},01/06/2010 10:51,JTN2073,PC-4561,Logon
{H9C7-I2FC04DX-0766BNEI},01/06/2010 10:51,LNP3092,PC-9134,Logon
{O0V8-U5FP81FX-2830IVDS},01/06/2010 10:51,HJG2157,PC-7405,Logon
{X2G1-J9ON36OV-3921NURF},01/06/2010 10:51,WRW2331,PC-9106,Logon
{G0H1-D1AW72TF-1327LSAF},01/06/2010 10:52,MNS1394,PC-4459,Logon
{J9R9-Q8EP78VF-3749VFEU},01/06/2010 10:53,SOD0442,PC-2841,Logon
{B6F4-H5YZ24BM-3974FYPB},01/06/2010 10:53,STR1769,PC-9691,Logoff
{P4W9-O4RZ05DI-8026XVIE},01/06/2010 10:54,GRP0277,PC-2590,Logon
{A6J8-O1HB36HY-0809UJQF},01/06/2010 10:54,CBD0802,PC-4655,Logon
{O0E7-M8OZ05PH-5315FQUQ},01/06/2010 10:54,PMF0768,PC-7795,Logon
{F4A0-S6GT23KY-2041KYNF},01/06/2010 10:55,DJH0971,PC-4305,Logon
{U2Q7-H8UR50AY-8905REBP},01/06/2010 10:55,SCR2455,PC-9810,Logon
{H2E2-E4AJ08VS-4153OVXI},01/06/2010 10:56,KLM1357,PC-2878,Logon
{E5I0-P9ON68IT-9491XTHM},01/06/2010 10:57,WOL3226,PC-6431,Logon
{W9D3-R3AP12SH-5799DUYJ},01/06/2010 10:57,JDB1620,PC-0938,Logoff
{U7Z9-X0YN50BX-9185BORQ},01/06/2010 10:57,CBD0802,PC-4655,Logoff
{X3O6-H8SY55EF-0618MOTV},01/06/2010 10:57,LAN2608,PC-0173,Logon
{S2R6-M8HV89CZ-8846YYZQ},01/06/2010 10:58,SCJ0179,PC-3418,Logon
{K6O3-G0VL10XT-9619OGCW},01/06/2010 10:59,GJS3352,PC-5629,Logon
{S6L7-A1BD83BM-9355JELJ},01/06/2010 10:59,CTC0859,PC-9691,Logon
{H4P9-O5FZ85IF-3669QFJX},01/06/2010 10:59,CKP3600,PC-3088,Logon
{Y7S8-W7HU43HW-3542BCZR},01/06/2010 10:59,LLH3157,PC-5288,Logoff
{O0R1-W1MA96VY-6571ZNQZ},01/06/2010 10:59,EZB3892,PC-8030,Logon
{N3P0-R1YN26FG-8321YASP},01/06/2010 11:00,JIM2988,PC-4851,Logon
{F9E7-A1BD02QY-6021LPKQ},01/06/2010 11:01,GCL1782,PC-8259,Logon
{X6K2-O4XU70KM-0342REIE},01/06/2010 11:01,BNH3516,PC-8198,Logon
{W3A3-K3SI66PP-7103LXJX},01/06/2010 11:02,DER2162,PC-4607,Logoff
{S4K7-A0VP91YP-0599AASW},01/06/2010 11:02,CJH2411,PC-6760,Logon
{F2T1-J1HV59AD-1402GRXR},01/06/2010 11:02,JAF0209,PC-5393,Logon
{V8X5-F6RB20PD-3856JFWB},01/06/2010 11:03,CJF1934,PC-8097,Logon
{G8H7-Y8KN76JK-1155AWAJ},01/06/2010 11:03,KCG0979,PC-3677,Logoff
{S5Z8-W5KT58WL-0900KUSM},01/06/2010 11:03,HJW2646,PC-7382,Logon
{A7L4-R8RB64EX-3561UZKE},01/06/2010 11:04,KAG2599,PC-1649,Logon
{N4V1-S6IJ55TE-5255WUON},01/06/2010 11:04,LXE2139,PC-8276,Logon
{U0M9-U5QF68YT-7507CBJC},01/06/2010 11:04,YCL0824,PC-6421,Logon
{Y6F8-L0RF34YO-7627AGHS},01/06/2010 11:05,INL3041,PC-2894,Logon
{U6L6-G9DQ03QL-7872LEPY},01/06/2010 11:05,AGW1590,PC-4641,Logon
{K4A6-T0HU48WT-1873YNFE},01/06/2010 11:06,GLG1573,PC-2504,Logon
{P3B6-P3DJ53YR-5885CFRD},01/06/2010 11:07,HLZ2414,PC-3677,Logon
{N8J7-C3FI40DP-6463FDLK},01/06/2010 11:07,GNT0221,PC-6427,Logon
{J0C6-J0DS59TP-5979IIKS},01/06/2010 11:07,DFP3615,PC-5402,Logon
{A3W9-X4AA38MU-9725XYNJ},01/06/2010 11:08,WZR3948,PC-8373,Logoff
{B2M0-B1RW84JX-6476YHHH},01/06/2010 11:08,JDC2176,PC-2402,Logon
{N2D7-U5DE36OE-6693DVXO},01/06/2010 11:09,DSB0245,PC-8838,Logon
{D3D0-Z6GL41HK-6617BUHU},01/06/2010 11:09,ACG3819,PC-6177,Logon
{W9J7-G3YL17HR-8389EKKA},01/06/2010 11:09,RSG0687,PC-8898,Logon
{V0C3-P9HP16OV-1031YWVD},01/06/2010 11:10,EBD2562,PC-5606,Logoff
{V6E2-Z3LE46MO-1908XIPZ},01/06/2010 11:10,KLM1357,PC-2878,Logoff
{X7G5-M6GG47KJ-3806JKFN},01/06/2010 11:10,WBS3870,PC-0057,Logoff
{W4S2-Q6XX33MH-2688WQUW},01/06/2010 11:11,FNW3564,PC-7929,Logon
{E0D0-P0RA01VU-9414RYOI},01/06/2010 11:11,BXW1804,PC-5867,Logon
{J9L0-T0IB36QS-1473JTTN},01/06/2010 11:11,SGW0112,PC-8041,Logon
{O2Y2-C5LZ86AV-3956KMLC},01/06/2010 11:11,LIM1718,PC-7539,Logon
{M5X3-V7BM24NO-9848KVDJ},01/06/2010 11:12,FCS2824,PC-9958,Logoff
{C2W4-Y0GM10TV-5090UMGO},01/06/2010 11:12,LDB3087,PC-9911,Logon
{E9A5-A3LQ18KV-1353SJII},01/06/2010 11:12,LDB3304,PC-4961,Logon
{L5Z8-D3LD62XU-4144NJJU},01/06/2010 11:12,VRJ0636,PC-5682,Logoff
{H0E0-P7ZX71WG-0715FLUL},01/06/2010 11:13,JAO3463,PC-2878,Logon
{G9L4-J7IH02XY-0168GJMS},01/06/2010 11:13,RJA0402,PC-7584,Logon
{L8W8-S5LS56RX-0826EYOS},01/06/2010 11:13,GMA1698,PC-4562,Logon
{G1X9-L4VK37TI-5019ZCJP},01/06/2010 11:14,FSM0056,PC-5713,Logon
{M2R0-G5MO49BN-7453XLXB},01/06/2010 11:14,MFD2890,PC-0665,Logon
{R2S0-K3LW65KP-1701BDZT},01/06/2010 11:14,BGA2301,PC-1803,Logon
{U8D0-F8TO65SU-3698JRNO},01/06/2010 11:15,VTL0314,PC-2844,Logoff
{T4H7-T4QX77NF-2210ZMIT},01/06/2010 11:15,CTH2220,PC-3443,Logon
{K3Z6-T4LZ81QJ-6256GKDQ},01/06/2010 11:16,JDH1550,PC-9183,Logon
{Y1H4-J5OO01LQ-8704RCAK},01/06/2010 11:16,KKH2324,PC-7042,Logon
{I7W1-F8QN83ZW-4464CHZE},01/06/2010 11:16,INL3041,PC-2894,Logoff
