date,user,pc,file_tree,activity
01/12/2010 14:09,CCW2381,PC-8235,R:\;R:\38NZt61;R:\CCW2381,Connect
01/12/2010 14:09,MDG0019,PC-2991,R:\;R:\74fYwW0;R:\84ycy71;R:\893FK19;R:\MDG0019,Connect
01/12/2010 14:09,HQF1912,PC-4388,R:\;R:\23qm4F2;R:\HQF1912,Connect
01/12/2010 14:09,LPC2011,PC-0281,,Disconnect
01/12/2010 14:09,JTJ3700,PC-9048,R:\;R:\76rDNh0;R:\JTJ3700,Connect
01/12/2010 14:09,GRY1398,PC-3048,,Disconnect
01/12/2010 14:09,JHK3122,PC-4288,,Disconnect
01/12/2010 14:09,MKM0647,PC-5592,,Disconnect
01/12/2010 14:10,YNW2855,PC-0624,R:\;R:\34k9j35;R:\42W5C25;R:\493lzD8;R:\YNW2855,Connect
01/12/2010 14:10,TJS3067,PC-5461,,Disconnect
01/12/2010 14:10,CSL0428,PC-5364,,Disconnect
01/12/2010 14:10,LCP0344,PC-0780,,Disconnect
01/12/2010 14:10,SSS3091,PC-2686,,Disconnect
01/12/2010 14:10,NQO2712,PC-0856,,Disconnect
01/12/2010 14:11,TBD2008,PC-9046,R:\;R:\831pYg8;R:\TBD2008,Connect
01/12/2010 14:11,PVV3999,PC-9445,R:\;R:\438Zj39;R:\PVV3999,Connect
01/12/2010 14:11,PGF3491,PC-4277,,Disconnect
01/12/2010 14:11,OAW3013,PC-4864,R:\;R:\13KZ353;R:\OAW3013,Connect
01/12/2010 14:11,YNW2855,PC-0624,,Disconnect
01/12/2010 14:12,GYH3476,PC-2813,R:\;R:\37S4sH4;R:\44m3927;R:\67C88m6;R:\83vl193;R:\GYH3476,Connect
01/12/2010 14:12,MLW2240,PC-1960,,Disconnect
01/12/2010 14:12,GNC2237,PC-6077,,Disconnect
01/12/2010 14:12,USF1753,PC-9328,R:\;R:\34N8367;R:\38Mt973;R:\46n1H35;R:\USF1753,Connect
01/12/2010 14:12,NQO2712,PC-0856,R:\;R:\39RN4N2;R:\85cLB51;R:\NQO2712,Connect
01/12/2010 14:12,SIS3576,PC-7467,R:\;R:\16Z3w95;R:\26F91T6;R:\89x8477;R:\SIS3576,Connect
01/12/2010 14:12,WNW2002,PC-6583,R:\;R:\11JKvd0;R:\74rQRx0;R:\94ZG3P2;R:\WNW2002,Connect
01/12/2010 14:13,TGP1343,PC-6751,,Disconnect
01/12/2010 14:13,ACF1806,PC-0275,R:\;R:\57N64X6;R:\ACF1806,Connect
01/12/2010 14:13,QAH1315,PC-3767,,Disconnect
01/12/2010 14:13,ICH2378,PC-1546,R:\;R:\272VyR8;R:\ICH2378,Connect
01/12/2010 14:13,LFR0075,PC-1308,R:\;R:\29Qglz0;R:\39p3t75;R:\81P4597;R:\LFR0075,Connect
01/12/2010 14:13,DHL2219,PC-8257,R:\;R:\DHL2219,Connect
01/12/2010 14:13,AME1490,PC-1624,,Disconnect
01/12/2010 14:13,EYD2871,PC-9862,R:\;R:\59qyk71;R:\99y2787;R:\EYD2871,Connect
01/12/2010 14:13,OCH2853,PC-2512,R:\;R:\15rB373;R:\27Wq4B2;R:\341Rvd8;R:\94m4R85;R:\OCH2853,Connect
01/12/2010 14:13,EJL1075,PC-0520,R:\;R:\57h5l75;R:\EJL1075,Connect
01/12/2010 14:13,HGH0727,PC-2482,,Disconnect
01/12/2010 14:13,TFH0544,PC-4354,R:\;R:\27K5LJ4;R:\41g5B75;R:\82kLrX0;R:\97X1pj4;R:\TFH0544,Connect
01/12/2010 14:13,ECB1683,PC-9614,,Disconnect
01/12/2010 14:13,AME1490,PC-1624,R:\;R:\AME1490,Connect
01/12/2010 14:14,PMF0768,PC-5810,,Disconnect
01/12/2010 14:14,REJ2666,PC-9016,R:\;R:\39d26d6;R:\44V73d6;R:\81R64j6;R:\85VB4T2;R:\REJ2666,Connect
01/12/2010 14:14,LTW1378,PC-5232,,Disconnect
01/12/2010 14:14,MRL2636,PC-4862,R:\;R:\54yw543;R:\61N72s6;R:\91M95W6;R:\MRL2636,Connect
01/12/2010 14:14,AME1490,PC-1624,,Disconnect
01/12/2010 14:15,JKS2444,PC-6961,,Disconnect
01/12/2010 14:15,JCL0446,PC-6384,R:\;R:\49Z21s6;R:\58RbkX0;R:\83S9jK4;R:\85V8zD4;R:\JCL0446,Connect
01/12/2010 14:15,UKC0543,PC-0084,R:\;R:\UKC0543,Connect
01/12/2010 14:15,SMR0338,PC-0683,,Disconnect
01/12/2010 14:15,RPH2326,PC-8723,R:\;R:\15gZ443;R:\22mB7k2;R:\38v62m6;R:\RPH2326,Connect
01/12/2010 14:15,BBW0594,PC-5857,R:\;R:\48f1yF4;R:\BBW0594,Connect
01/12/2010 14:16,LAH3026,PC-2610,,Disconnect
01/12/2010 14:16,WNW2002,PC-6583,,Disconnect
01/12/2010 14:16,ABO1173,PC-8764,,Disconnect
01/12/2010 14:16,WNW2002,PC-6583,R:\;R:\11JKvd0;R:\74rQRx0;R:\94ZG3P2;R:\WNW2002,Connect
01/12/2010 14:16,WAH2778,PC-5702,R:\;R:\138dmn8;R:\63l5777;R:\93TV3S2;R:\97Z9827;R:\WAH2778,Connect
01/12/2010 14:16,LZM0306,PC-7530,,Disconnect
01/12/2010 14:16,HQF1912,PC-4388,,Disconnect
01/12/2010 14:16,HDN1139,PC-9543,R:\;R:\HDN1139,Connect
01/12/2010 14:16,BBW0594,PC-5857,,Disconnect
01/12/2010 14:16,ILY3152,PC-2436,,Disconnect
01/12/2010 14:17,MCH3354,PC-0932,R:\;R:\93v6lF4;R:\MCH3354,Connect
01/12/2010 14:17,HGJ2592,PC-4177,,Disconnect
01/12/2010 14:17,BBW0594,PC-5857,R:\;R:\48f1yF4;R:\BBW0594,Connect
01/12/2010 14:17,MLW2240,PC-1960,R:\;R:\34RnHC0;R:\86W5zW4;R:\MLW2240,Connect
01/12/2010 14:17,XCL1792,PC-7186,R:\;R:\11N1617;R:\54Vt3L2;R:\911Jx39;R:\XCL1792,Connect
01/12/2010 14:17,NJM0440,PC-0411,,Disconnect
01/12/2010 14:17,MRS0368,PC-5093,,Disconnect
01/12/2010 14:17,RPS3617,PC-5963,R:\;R:\24dcM71;R:\34x8397;R:\69jV463;R:\86z42w6;R:\RPS3617,Connect
01/12/2010 14:17,EJL1075,PC-0520,,Disconnect
01/12/2010 14:17,ATT1191,PC-2057,,Disconnect
01/12/2010 14:18,MRL2636,PC-4862,,Disconnect
01/12/2010 14:18,NJM0440,PC-0411,R:\;R:\NJM0440,Connect
01/12/2010 14:18,SAB0817,PC-3926,R:\;R:\293ppm8;R:\59b8617;R:\79gLHJ0;R:\92vhf51;R:\SAB0817,Connect
01/12/2010 14:18,ICH2378,PC-1546,,Disconnect
01/12/2010 14:18,FAJ3101,PC-4658,R:\;R:\27lNf31;R:\37lYD81;R:\65ND773;R:\75RdwD0;R:\FAJ3101,Connect
01/12/2010 14:18,DBH1596,PC-2202,R:\;R:\DBH1596,Connect
01/12/2010 14:18,HJD3439,PC-7083,R:\;R:\HJD3439,Connect
01/12/2010 14:19,QRJ1597,PC-5898,,Disconnect
01/12/2010 14:19,LLH3157,PC-7736,,Disconnect
01/12/2010 14:19,NOE2965,PC-4936,R:\;R:\14K3t45;R:\32kG2v2;R:\47C76f6;R:\579nW19;R:\NOE2965,Connect
01/12/2010 14:19,JRR0769,PC-7787,,Disconnect
01/12/2010 14:19,MBH1370,PC-5060,R:\;R:\29r4587;R:\59cPhn0;R:\MBH1370,Connect
01/12/2010 14:19,HAG3196,PC-5594,,Disconnect
01/12/2010 14:19,JKS2444,PC-6961,R:\;R:\JKS2444,Connect
01/12/2010 14:19,CJC1433,PC-5959,R:\;R:\71mj453;R:\CJC1433,Connect
01/12/2010 14:19,DHG0962,PC-9310,,Disconnect
01/12/2010 14:19,QJO1715,PC-3040,R:\;R:\54V4w45;R:\77c3767;R:\89bFp51;R:\QJO1715,Connect
01/12/2010 14:20,BSB3083,PC-3233,R:\;R:\12trvb0;R:\55lh883;R:\996lsv8;R:\BSB3083,Connect
01/12/2010 14:20,NDM2251,PC-4638,R:\;R:\NDM2251,Connect
01/12/2010 14:20,TAP0664,PC-3358,R:\;R:\26T86d6;R:\76N7rl4;R:\92t27b6;R:\TAP0664,Connect
01/12/2010 14:20,FDF2135,PC-1036,R:\;R:\FDF2135,Connect
01/12/2010 14:20,HYK3300,PC-0170,,Disconnect
01/12/2010 14:21,QJO1715,PC-3040,,Disconnect
01/12/2010 14:21,GYH3476,PC-2813,,Disconnect
01/12/2010 14:21,EZB3892,PC-8030,,Disconnect
01/12/2010 14:21,KEM1208,PC-4614,,Disconnect
01/12/2010 14:21,ICH2378,PC-1546,R:\;R:\272VyR8;R:\ICH2378,Connect
01/12/2010 14:21,CJC1433,PC-5959,,Disconnect
01/12/2010 14:21,UKC0543,PC-0084,,Disconnect
01/12/2010 14:21,BNS3233,PC-2971,R:\;R:\31Lp183;R:\88lT553;R:\93bM2M2;R:\BNS3233,Connect
01/12/2010 14:21,ABD3426,PC-8657,,Disconnect
01/12/2010 14:21,MBH1370,PC-5060,,Disconnect
01/12/2010 14:21,MDG0019,PC-2991,,Disconnect
01/12/2010 14:21,MDH2713,PC-9421,,Disconnect
01/12/2010 14:21,HJD3439,PC-7083,,Disconnect
01/12/2010 14:21,ICH2378,PC-1546,,Disconnect
01/12/2010 14:22,DHL2219,PC-8257,,Disconnect
01/12/2010 14:22,JRR0769,PC-7787,R:\;R:\53S36c6;R:\72vCjp0;R:\795gB99;R:\91R5717;R:\JRR0769,Connect
01/12/2010 14:22,LAH3026,PC-2610,R:\;R:\34C42f6;R:\73fhty0;R:\79dh3X2;R:\81xn823;R:\LAH3026,Connect
01/12/2010 14:22,QRJ1597,PC-5898,R:\;R:\38r5797;R:\585qK89;R:\QRJ1597,Connect
01/12/2010 14:22,CJC1433,PC-5959,R:\;R:\71mj453;R:\CJC1433,Connect
01/12/2010 14:22,RCS2064,PC-3218,R:\;R:\11N58q6;R:\89K8Zh4;R:\RCS2064,Connect
01/12/2010 14:22,VKM2949,PC-4946,R:\;R:\13s2jg4;R:\167Jz99;R:\VKM2949,Connect
01/12/2010 14:22,APA1788,PC-5022,,Disconnect
01/12/2010 14:22,FAJ3608,PC-1335,R:\;R:\FAJ3608,Connect
01/12/2010 14:22,ARH2097,PC-4152,R:\;R:\96B3477;R:\ARH2097,Connect
01/12/2010 14:22,DOT1898,PC-9700,,Disconnect
01/12/2010 14:23,GMM0224,PC-4531,R:\;R:\19ryxx0;R:\34PW7j2;R:\76g9KN4;R:\82mM1T2;R:\GMM0224,Connect
01/12/2010 14:23,YDM1720,PC-1224,,Disconnect
01/12/2010 14:23,SAB0817,PC-3926,,Disconnect
01/12/2010 14:23,RPS3617,PC-5963,,Disconnect
01/12/2010 14:23,AKB2312,PC-0937,R:\;R:\AKB2312,Connect
01/12/2010 14:23,PVV3999,PC-9445,,Disconnect
01/12/2010 14:23,AWM2286,PC-9806,,Disconnect
01/12/2010 14:23,AFP2709,PC-3154,,Disconnect
01/12/2010 14:23,ECB1683,PC-9614,R:\;R:\ECB1683,Connect
01/12/2010 14:23,QKO2718,PC-7030,,Disconnect
01/12/2010 14:23,WJM3209,PC-2341,,Disconnect
01/12/2010 14:24,DLM1680,PC-7442,R:\;R:\DLM1680,Connect
01/12/2010 14:24,DGQ3744,PC-0311,,Disconnect
01/12/2010 14:24,DJB1236,PC-4933,,Disconnect
01/12/2010 14:24,FAJ3101,PC-4658,,Disconnect
01/12/2010 14:24,GSA3815,PC-1992,,Disconnect
01/12/2010 14:24,RSV3166,PC-8992,R:\;R:\26v71n6;R:\57hWP61;R:\81N98q6;R:\RSV3166,Connect
01/12/2010 14:24,BSB3083,PC-3233,,Disconnect
01/12/2010 14:24,DHG0962,PC-9310,R:\;R:\26p76r6;R:\34zHdN0;R:\447qL99;R:\63PL8L2;R:\DHG0962,Connect
01/12/2010 14:24,CJC1433,PC-5959,,Disconnect
01/12/2010 14:24,CID3640,PC-5401,,Disconnect
01/12/2010 14:24,SRB2600,PC-8661,R:\;R:\52z69M6;R:\78YwlB0;R:\85vQmc0;R:\SRB2600,Connect
01/12/2010 14:24,IWW0699,PC-4520,,Disconnect
01/12/2010 14:24,RPS3617,PC-5963,R:\;R:\24dcM71;R:\34x8397;R:\69jV463;R:\86z42w6;R:\RPS3617,Connect
01/12/2010 14:25,BBA1230,PC-0598,,Disconnect
01/12/2010 14:25,NOE2965,PC-4936,,Disconnect
01/12/2010 14:25,AKB2312,PC-0937,,Disconnect
01/12/2010 14:25,BDJ3326,PC-6252,,Disconnect
01/12/2010 14:25,MCH3354,PC-0932,,Disconnect
01/12/2010 14:25,GSA3815,PC-1992,R:\;R:\31Hxn51;R:\35B1B75;R:\GSA3815,Connect
01/12/2010 14:25,JDM1042,PC-1105,,Disconnect
01/12/2010 14:25,AFP2709,PC-3154,R:\;R:\787PQ59;R:\AFP2709,Connect
01/12/2010 14:25,MBH1370,PC-5060,R:\;R:\29r4587;R:\59cPhn0;R:\MBH1370,Connect
01/12/2010 14:25,NQO2712,PC-0856,,Disconnect
01/12/2010 14:25,AKD0272,PC-4599,R:\;R:\66yp4G2;R:\AKD0272,Connect
01/12/2010 14:26,DLM1680,PC-7442,,Disconnect
01/12/2010 14:26,WAH2778,PC-5702,,Disconnect
01/12/2010 14:26,SRB2276,PC-5164,R:\;R:\SRB2276,Connect
01/12/2010 14:26,BBW0594,PC-5857,,Disconnect
01/12/2010 14:26,VJB1928,PC-7171,,Disconnect
01/12/2010 14:26,QFP3467,PC-8089,R:\;R:\79z7267;R:\QFP3467,Connect
01/12/2010 14:26,RRD2697,PC-8178,R:\;R:\68Lt8N2;R:\734DT99;R:\75p3537;R:\78h43G6;R:\RRD2697,Connect
01/12/2010 14:26,OAW3013,PC-4864,,Disconnect
01/12/2010 14:27,MLW2240,PC-1960,,Disconnect
01/12/2010 14:27,REC0283,PC-6764,R:\;R:\77fp683;R:\843fYG8;R:\REC0283,Connect
01/12/2010 14:27,KDC0444,PC-6964,,Disconnect
01/12/2010 14:27,USF1753,PC-9328,,Disconnect
01/12/2010 14:27,MLW2240,PC-1960,R:\;R:\34RnHC0;R:\86W5zW4;R:\MLW2240,Connect
01/12/2010 14:27,XCL1792,PC-7186,,Disconnect
01/12/2010 14:28,IMS0862,PC-1101,R:\;R:\61L23p6;R:\98HH5l2;R:\IMS0862,Connect
01/12/2010 14:28,RJF3299,PC-7973,,Disconnect
01/12/2010 14:28,WRJ2184,PC-6152,R:\;R:\311pCJ8;R:\73hKH61;R:\79H7CX4;R:\WRJ2184,Connect
01/12/2010 14:28,BLB1876,PC-6138,R:\;R:\158ngf8;R:\61M66C6;R:\94M4487;R:\BLB1876,Connect
01/12/2010 14:28,JTJ3700,PC-9048,,Disconnect
01/12/2010 14:28,ZHF1006,PC-8447,R:\;R:\55f35G6;R:\ZHF1006,Connect
01/12/2010 14:28,CGG3388,PC-5178,,Disconnect
01/12/2010 14:28,QRJ1597,PC-5898,,Disconnect
01/12/2010 14:28,YKW3832,PC-2158,,Disconnect
01/12/2010 14:28,WRM0515,PC-5579,R:\;R:\62X6M35;R:\WRM0515,Connect
01/12/2010 14:28,ICH2378,PC-1546,R:\;R:\272VyR8;R:\ICH2378,Connect
01/12/2010 14:29,LZM0306,PC-7530,R:\;R:\46cCKc0;R:\69bgGG0;R:\71zp643;R:\78h28k6;R:\LZM0306,Connect
01/12/2010 14:29,CJS1986,PC-0075,R:\;R:\253sv69;R:\494HHf8;R:\69mRJ11;R:\99n88x6;R:\CJS1986,Connect
01/12/2010 14:29,JCL0446,PC-6384,,Disconnect
01/12/2010 14:29,Mar-86,PC-5153,R:\;R:\62d38v6;R:\793dvK8;R:\MAR2386,Connect
01/12/2010 14:29,REJ2666,PC-9016,,Disconnect
01/12/2010 14:29,JKS2444,PC-6961,,Disconnect
01/12/2010 14:29,WAS2214,PC-8149,R:\;R:\79d7xb4;R:\WAS2214,Connect
01/12/2010 14:29,FAL1867,PC-3068,R:\;R:\27J5877;R:\78Q43P6;R:\FAL1867,Connect
01/12/2010 14:29,BVB1673,PC-8134,R:\;R:\33rS653;R:\62mSW11;R:\69t56W6;R:\85V6967;R:\BVB1673,Connect
01/12/2010 14:29,RRD2697,PC-8178,,Disconnect
01/12/2010 14:30,CJS1986,PC-0075,,Disconnect
01/12/2010 14:30,GMM0224,PC-4531,,Disconnect
01/12/2010 14:30,ECB1683,PC-9614,,Disconnect
01/12/2010 14:31,ORM1484,PC-6398,,Disconnect
01/12/2010 14:31,LPC2011,PC-0281,R:\;R:\12WLJ41;R:\26FFTs0;R:\62TtB81;R:\LPC2011,Connect
01/12/2010 14:31,AIP1614,PC-4251,R:\;R:\64T8Gv4;R:\AIP1614,Connect
01/12/2010 14:31,SDC3561,PC-9144,R:\;R:\32pK753;R:\64SqM11;R:\66S5n95;R:\95J23s6;R:\SDC3561,Connect
01/12/2010 14:32,BSM2844,PC-2848,R:\;R:\55V8Xs4;R:\82H1sY4;R:\912RTk8;R:\BSM2844,Connect
01/12/2010 14:32,CCW2381,PC-8235,,Disconnect
01/12/2010 14:32,OAP2825,PC-0824,,Disconnect
01/12/2010 14:32,VKM2949,PC-4946,,Disconnect
01/12/2010 14:32,GWW3788,PC-2423,R:\;R:\364htN8;R:\424WtM8;R:\GWW3788,Connect
01/12/2010 14:32,WNW2002,PC-6583,,Disconnect
01/12/2010 14:32,AED1421,PC-0707,,Disconnect
01/12/2010 14:32,CSM3502,PC-3472,R:\;R:\15SL6M2;R:\31r4Y65;R:\35wnYw0;R:\75PL933;R:\CSM3502,Connect
01/12/2010 14:32,UKC0543,PC-0084,R:\;R:\UKC0543,Connect
01/12/2010 14:33,GVC1358,PC-8925,R:\;R:\GVC1358,Connect
01/12/2010 14:33,ALB3649,PC-2300,,Disconnect
01/12/2010 14:33,HGD1664,PC-0180,R:\;R:\22S3Yc4;R:\HGD1664,Connect
01/12/2010 14:33,VDP0790,PC-3576,R:\;R:\VDP0790,Connect
01/12/2010 14:33,ICH2378,PC-1546,,Disconnect
01/12/2010 14:33,KWC3812,PC-8397,R:\;R:\KWC3812,Connect
01/12/2010 14:33,RCS2064,PC-3218,,Disconnect
01/12/2010 14:33,BVB1673,PC-8134,,Disconnect
01/12/2010 14:33,ZHF1006,PC-8447,,Disconnect
01/12/2010 14:33,FNW3564,PC-7929,R:\;R:\12J93C6;R:\37F1C95;R:\39v8Ms4;R:\FNW3564,Connect
01/12/2010 14:34,CTB3481,PC-8748,R:\;R:\353pYv8;R:\61hBz31;R:\CTB3481,Connect
01/12/2010 14:34,NJS2498,PC-3448,R:\;R:\617ZxB8;R:\NJS2498,Connect
01/12/2010 14:34,VPS3185,PC-3491,,Disconnect
01/12/2010 14:34,GMM0224,PC-4531,R:\;R:\19ryxx0;R:\34PW7j2;R:\76g9KN4;R:\82mM1T2;R:\GMM0224,Connect
01/12/2010 14:34,AIP1614,PC-4251,,Disconnect
01/12/2010 14:34,TMC3659,PC-7374,,Disconnect
01/12/2010 14:34,AGF0742,PC-5604,R:\;R:\59Yd9J2;R:\AGF0742,Connect
01/12/2010 14:35,QFP3467,PC-8089,,Disconnect
01/12/2010 14:35,MCH3354,PC-0932,R:\;R:\93v6lF4;R:\MCH3354,Connect
01/12/2010 14:35,BSM2844,PC-2848,,Disconnect
01/12/2010 14:35,CTC0859,PC-9691,R:\;R:\189XJ29;R:\CTC0859,Connect
01/12/2010 14:35,MCH3354,PC-0932,,Disconnect
01/12/2010 14:36,LFR0075,PC-1308,,Disconnect
01/12/2010 14:36,RSV3166,PC-8992,,Disconnect
01/12/2010 14:36,TAP0664,PC-3358,,Disconnect
01/12/2010 14:36,WRF3534,PC-7714,R:\;R:\25Vt493;R:\96G8Gt4;R:\WRF3534,Connect
01/12/2010 14:36,YDM1720,PC-1224,R:\;R:\11r6867;R:\32ZJ6Y2;R:\37PMM31;R:\62rWRp0;R:\YDM1720,Connect
01/12/2010 14:36,ESS3318,PC-2607,R:\;R:\83HcQ51;R:\994GYK8;R:\ESS3318,Connect
01/12/2010 14:37,KEC2465,PC-8017,R:\;R:\73m4H75;R:\KEC2465,Connect
01/12/2010 14:37,LUG2205,PC-9606,,Disconnect
01/12/2010 14:37,CJM0273,PC-3471,R:\;R:\13jd423;R:\49FP5C2;R:\51n6647;R:\CJM0273,Connect
01/12/2010 14:37,CID3640,PC-5401,R:\;R:\23kDLm0;R:\66W3lZ4;R:\77D65F6;R:\CID3640,Connect
01/12/2010 14:37,AFP2709,PC-3154,,Disconnect
01/12/2010 14:37,EYD2871,PC-9862,,Disconnect
01/12/2010 14:37,AAP1919,PC-5958,,Disconnect
01/12/2010 14:37,MBC0803,PC-1493,,Disconnect
01/12/2010 14:37,RLP3268,PC-9926,R:\;R:\563XqJ8;R:\79R93p6;R:\RLP3268,Connect
01/12/2010 14:37,NJM0440,PC-0411,,Disconnect
01/12/2010 14:37,LAH3026,PC-2610,,Disconnect
01/12/2010 14:37,TFH0544,PC-4354,,Disconnect
01/12/2010 14:37,DBH1596,PC-2202,,Disconnect
01/12/2010 14:37,IIW0399,PC-5045,R:\;R:\19YJ683;R:\893xt29;R:\922dH59;R:\IIW0399,Connect
01/12/2010 14:37,BLB1876,PC-6138,,Disconnect
01/12/2010 14:38,ZHF1006,PC-8447,R:\;R:\55f35G6;R:\ZHF1006,Connect
01/12/2010 14:38,DDG0528,PC-0668,R:\;R:\45Lw9d2;R:\643qkD8;R:\DDG0528,Connect
01/12/2010 14:38,DHG1830,PC-6845,R:\;R:\12sFs11;R:\74VjZn0;R:\79CN523;R:\881kkh8;R:\DHG1830,Connect
01/12/2010 14:38,FSM0056,PC-5713,R:\;R:\17FGPs0;R:\22K1s65;R:\46SmZT0;R:\83m11t6;R:\FSM0056,Connect
01/12/2010 14:38,GMM0224,PC-4531,,Disconnect
01/12/2010 14:38,SIS3576,PC-7467,,Disconnect
01/12/2010 14:38,ACF1806,PC-0275,,Disconnect
01/12/2010 14:38,LPC2011,PC-0281,,Disconnect
01/12/2010 14:38,MIA3825,PC-1415,R:\;R:\MIA3825,Connect
01/12/2010 14:38,THH2751,PC-1098,R:\;R:\THH2751,Connect
01/12/2010 14:38,MIA3825,PC-1415,,Disconnect
01/12/2010 14:39,DTG1294,PC-0327,R:\;R:\14gf5l2;R:\329cq39;R:\67f7Gr4;R:\72PnQ31;R:\DTG1294,Connect
01/12/2010 14:39,QAH1315,PC-3767,R:\;R:\11nH633;R:\31p4g45;R:\74BvN51;R:\77hHs81;R:\QAH1315,Connect
01/12/2010 14:39,CJM0273,PC-3471,,Disconnect
01/12/2010 14:39,IIW0399,PC-5045,,Disconnect
01/12/2010 14:39,ZHF1006,PC-8447,,Disconnect
01/12/2010 14:39,MCH3354,PC-0932,R:\;R:\93v6lF4;R:\MCH3354,Connect
01/12/2010 14:39,LZM0306,PC-7530,,Disconnect
01/12/2010 14:39,ZHF1006,PC-8447,R:\;R:\55f35G6;R:\ZHF1006,Connect
01/12/2010 14:39,PVV3999,PC-9445,R:\;R:\438Zj39;R:\PVV3999,Connect
01/12/2010 14:39,CBA1023,PC-1570,R:\;R:\42gY283;R:\48rr4y2;R:\59ntt61;R:\76xCQG0;R:\CBA1023,Connect
01/12/2010 14:39,LZM0306,PC-7530,R:\;R:\46cCKc0;R:\69bgGG0;R:\71zp643;R:\78h28k6;R:\LZM0306,Connect
01/12/2010 14:39,CBA1023,PC-1570,,Disconnect
01/12/2010 14:39,SML1923,PC-7184,R:\;R:\12zG953;R:\65Cs1K2;R:\SML1923,Connect
01/12/2010 14:39,GWW3788,PC-2423,,Disconnect
01/12/2010 14:40,IKT0917,PC-9893,R:\;R:\31ZvbW0;R:\465fQ59;R:\52yZN31;R:\53N5547;R:\IKT0917,Connect
01/12/2010 14:40,RVB0303,PC-3535,,Disconnect
01/12/2010 14:40,GDY2724,PC-1452,R:\;R:\34J2317;R:\49jY7N2;R:\88R2WQ4;R:\GDY2724,Connect
01/12/2010 14:40,EJH2799,PC-6034,,Disconnect
01/12/2010 14:41,RLP3268,PC-9926,,Disconnect
01/12/2010 14:41,MIA3825,PC-1415,R:\;R:\MIA3825,Connect
01/12/2010 14:41,CCW2381,PC-8235,R:\;R:\38NZt61;R:\CCW2381,Connect
01/12/2010 14:41,AKS3496,PC-3470,,Disconnect
01/12/2010 14:41,PVV3999,PC-9445,,Disconnect
01/12/2010 14:41,OCH2853,PC-2512,,Disconnect
01/12/2010 14:41,VDP0790,PC-3576,,Disconnect
01/12/2010 14:41,TBD2008,PC-9046,,Disconnect
01/12/2010 14:41,EDF2361,PC-7853,,Disconnect
01/12/2010 14:42,KMB3781,PC-9320,R:\;R:\16v8717;R:\324pBP8;R:\62JSW81;R:\KMB3781,Connect
01/12/2010 14:42,CID3640,PC-5401,,Disconnect
01/12/2010 14:42,MET1881,PC-0186,R:\;R:\MET1881,Connect
01/12/2010 14:42,FNW3564,PC-7929,,Disconnect
01/12/2010 14:42,SJM3805,PC-5827,R:\;R:\SJM3805,Connect
01/12/2010 14:42,EYD2871,PC-9862,R:\;R:\59qyk71;R:\99y2787;R:\EYD2871,Connect
01/12/2010 14:42,SAD3259,PC-5036,R:\;R:\352QZ69;R:\38Q6Z45;R:\43WL4b2;R:\82yx913;R:\SAD3259,Connect
01/12/2010 14:42,IWW0699,PC-4520,R:\;R:\IWW0699,Connect
01/12/2010 14:43,BNS3233,PC-2971,,Disconnect
01/12/2010 14:43,SJM3805,PC-5827,,Disconnect
01/12/2010 14:43,AAP1919,PC-5958,R:\;R:\374WV79;R:\71cHf61;R:\893yl29;R:\AAP1919,Connect
01/12/2010 14:43,MRS0368,PC-5093,R:\;R:\MRS0368,Connect
01/12/2010 14:43,CMH2342,PC-1086,R:\;R:\61SQ7C2;R:\CMH2342,Connect
01/12/2010 14:43,QAH1315,PC-3767,,Disconnect
01/12/2010 14:43,JNP1240,PC-4625,R:\;R:\JNP1240,Connect
01/12/2010 14:43,VAB1526,PC-7156,R:\;R:\44qy7j2;R:\84h2N75;R:\88xGq61;R:\93H55S6;R:\VAB1526,Connect
01/12/2010 14:43,DAM0096,PC-7806,R:\;R:\28r18G6;R:\88JQLZ0;R:\993LJ49;R:\DAM0096,Connect
01/12/2010 14:43,KEM1208,PC-4614,R:\;R:\KEM1208,Connect
01/12/2010 14:43,WAS2214,PC-8149,,Disconnect
01/12/2010 14:43,CAM1323,PC-4428,R:\;R:\CAM1323,Connect
01/12/2010 14:43,NTF1342,PC-6155,R:\;R:\NTF1342,Connect
01/12/2010 14:44,GKB2807,PC-6822,,Disconnect
01/12/2010 14:44,MDG0019,PC-2991,R:\;R:\74fYwW0;R:\84ycy71;R:\893FK19;R:\MDG0019,Connect
01/12/2010 14:44,JCP1462,PC-7135,,Disconnect
01/12/2010 14:44,MLW2240,PC-1960,,Disconnect
01/12/2010 14:44,XAB0627,PC-2560,R:\;R:\47k2347;R:\XAB0627,Connect
01/12/2010 14:45,QCD0386,PC-9878,R:\;R:\45f57m6;R:\784hCG8;R:\86pg893;R:\QCD0386,Connect
01/12/2010 14:45,RSV3166,PC-8992,R:\;R:\26v71n6;R:\57hWP61;R:\81N98q6;R:\RSV3166,Connect
01/12/2010 14:45,DHG1830,PC-6845,,Disconnect
01/12/2010 14:45,FNW3564,PC-7929,R:\;R:\12J93C6;R:\37F1C95;R:\39v8Ms4;R:\FNW3564,Connect
01/12/2010 14:45,WRF3534,PC-7714,,Disconnect
01/12/2010 14:45,EYD2871,PC-9862,,Disconnect
01/12/2010 14:46,AIP1614,PC-4251,R:\;R:\64T8Gv4;R:\AIP1614,Connect
